"year","month","month_name","avg_ticket_price","seats_sold","preview_status"
1986,2,"February",37.68,11798,"No Previews"
1986,2,"February",49.88,800,"No Previews"
1986,2,"February",26.54,3111,"No Previews"
1986,2,"February",25.26,3935,"No Previews"
1986,2,"February",14.1,1440,"No Previews"
1986,2,"February",23.28,5955,"No Previews"
1986,2,"February",34.78,8286,"No Previews"
1986,2,"February",23.6,1336,"No Previews"
1986,2,"February",14.22,1755,"No Previews"
1986,2,"February",30.99,6407,"No Previews"
1986,2,"February",35.06,4296,"No Previews"
1986,2,"February",31.79,6506,"No Previews"
1986,2,"February",17.04,2446,"Previewed"
1986,2,"February",34.25,6956,"No Previews"
1986,2,"February",26.32,2735,"No Previews"
1986,2,"February",28,8024,"No Previews"
1986,2,"February",29,3499,"No Previews"
1986,2,"February",32.49,4480,"No Previews"
1986,2,"February",30.86,4862,"No Previews"
1986,2,"February",31.48,5234,"No Previews"
1986,2,"February",32.4,5331,"No Previews"
1986,2,"February",26.02,4046,"No Previews"
1986,2,"February",13.58,3048,"No Previews"
1986,2,"February",19.02,3057,"No Previews"
1986,2,"February",36.87,11858,"No Previews"
1986,2,"February",51.43,700,"No Previews"
1986,2,"February",24.5,3309,"No Previews"
1986,2,"February",26.1,3524,"No Previews"
1986,2,"February",22.9,5352,"No Previews"
1986,2,"February",34.76,7893,"No Previews"
1986,2,"February",20.86,1657,"No Previews"
1986,2,"February",14.21,1708,"No Previews"
1986,2,"February",30.53,5405,"No Previews"
1986,2,"February",35.2,4427,"No Previews"
1986,2,"February",30.46,5609,"No Previews"
1986,2,"February",17.05,3132,"No Previews"
1986,2,"February",34.29,5785,"No Previews"
1986,2,"February",27.4,2226,"No Previews"
1986,2,"February",27.75,7696,"No Previews"
1986,2,"February",22.22,4341,"No Previews"
1986,2,"February",33.37,7226,"No Previews"
1986,2,"February",31.69,6638,"No Previews"
1986,2,"February",30.58,6383,"No Previews"
1986,2,"February",34.59,6594,"No Previews"
1986,2,"February",23.9,6207,"No Previews"
1986,2,"February",15.69,3153,"No Previews"
1986,2,"February",20.65,4792,"No Previews"
1986,2,"February",38.06,11954,"No Previews"
1986,2,"February",48.75,800,"No Previews"
1986,2,"February",12.52,7328,"No Previews"
1986,2,"February",26.75,4253,"No Previews"
1986,2,"February",25.99,7328,"No Previews"
1986,2,"February",36.51,9500,"No Previews"
1986,2,"February",21.99,2089,"No Previews"
1986,2,"February",14.43,2828,"No Previews"
1986,2,"February",31.15,5200,"No Previews"
1986,2,"February",35.93,5317,"No Previews"
1986,2,"February",36.15,6200,"No Previews"
1986,2,"February",16.72,3276,"No Previews"
1986,2,"February",34.41,7726,"No Previews"
1986,2,"February",26.01,4316,"No Previews"
1986,2,"February",28.14,8093,"No Previews"
1986,2,"February",28.06,5323,"No Previews"
1986,2,"February",31.02,6589,"No Previews"
1986,2,"February",30.76,6752,"No Previews"
1986,2,"February",29.27,5774,"No Previews"
1986,2,"February",31.09,6870,"No Previews"
1986,2,"February",25.16,4803,"No Previews"
1986,2,"February",15,2688,"No Previews"
1986,2,"February",16.87,4603,"No Previews"
1986,2,"February",38.41,12001,"No Previews"
1986,2,"February",53.33,600,"No Previews"
1986,2,"February",22.14,3616,"No Previews"
1986,2,"February",25.04,4265,"No Previews"
1986,2,"February",23.2,6716,"No Previews"
1986,2,"February",35.03,9159,"No Previews"
1986,2,"February",22.88,2337,"No Previews"
1986,2,"February",14.26,2269,"No Previews"
1986,2,"February",28.49,8162,"No Previews"
1986,2,"February",33.05,5959,"No Previews"
1986,2,"February",29.31,5323,"No Previews"
1986,2,"February",15.73,3170,"No Previews"
1986,2,"February",32.42,7284,"No Previews"
1986,2,"February",16.68,6743,"No Previews"
1986,2,"February",27.35,8167,"No Previews"
1986,3,"March",30.63,5855,"No Previews"
1986,3,"March",29.71,6015,"No Previews"
1986,3,"March",29.63,5437,"No Previews"
1986,3,"March",31.05,5835,"No Previews"
1986,3,"March",24.73,4395,"No Previews"
1986,3,"March",14.36,4435,"No Previews"
1986,3,"March",17.37,3975,"No Previews"
1986,3,"March",38.62,11899,"No Previews"
1986,3,"March",62,500,"No Previews"
1986,3,"March",20.87,3574,"No Previews"
1986,3,"March",24.89,3954,"No Previews"
1986,3,"March",23.56,6627,"No Previews"
1986,3,"March",33.86,8835,"No Previews"
1986,3,"March",14.24,2145,"No Previews"
1986,3,"March",13.7,3727,"Previewed"
1986,3,"March",28.38,7220,"No Previews"
1986,3,"March",33.09,4824,"No Previews"
1986,3,"March",29.33,6241,"No Previews"
1986,3,"March",15.63,2850,"No Previews"
1986,3,"March",32.83,6342,"No Previews"
1986,3,"March",26.98,7931,"No Previews"
1986,3,"March",28.53,6576,"No Previews"
1986,3,"March",29.96,5971,"No Previews"
1986,3,"March",28.79,5922,"No Previews"
1986,3,"March",31.62,6016,"No Previews"
1986,3,"March",24.89,4358,"No Previews"
1986,3,"March",18.96,3950,"No Previews"
1986,3,"March",38.33,11899,"No Previews"
1986,3,"March",58.86,700,"No Previews"
1986,3,"March",12.36,1674,"Previewed"
1986,3,"March",18.31,4297,"No Previews"
1986,3,"March",24.64,4401,"No Previews"
1986,3,"March",30.72,5009,"No Previews"
1986,3,"March",33.23,8977,"No Previews"
1986,3,"March",21.01,1421,"No Previews"
1986,3,"March",14.15,4430,"Previewed"
1986,3,"March",29.14,7165,"No Previews"
1986,3,"March",32.98,5310,"No Previews"
1986,3,"March",29.64,7044,"No Previews"
1986,3,"March",14.59,2952,"No Previews"
1986,3,"March",32.85,6727,"No Previews"
1986,3,"March",28.66,7783,"No Previews"
1986,3,"March",29.15,7662,"No Previews"
1986,3,"March",28.55,6194,"No Previews"
1986,3,"March",33.84,6926,"No Previews"
1986,3,"March",23.53,5877,"No Previews"
1986,3,"March",18.52,4462,"No Previews"
1986,3,"March",38.3,11998,"No Previews"
1986,3,"March",52.5,800,"No Previews"
1986,3,"March",13.34,3466,"Previewed"
1986,3,"March",20.1,3998,"No Previews"
1986,3,"March",24.69,4712,"No Previews"
1986,3,"March",26.58,6680,"No Previews"
1986,3,"March",34.74,9906,"No Previews"
1986,3,"March",14.24,2359,"No Previews"
1986,3,"March",16.22,3890,"Previewed"
1986,3,"March",27.73,7674,"No Previews"
1986,3,"March",32.54,5513,"No Previews"
1986,3,"March",29.92,7268,"No Previews"
1986,3,"March",31.4,7669,"No Previews"
1986,3,"March",28.61,5272,"No Previews"
1986,3,"March",30.79,7608,"No Previews"
1986,3,"March",29.61,7515,"No Previews"
1986,3,"March",28.77,6252,"No Previews"
1986,3,"March",35.62,6432,"No Previews"
1986,3,"March",23.57,5358,"No Previews"
1986,3,"March",19.33,4124,"No Previews"
1986,3,"March",38.37,12010,"No Previews"
1986,3,"March",50,850,"No Previews"
1986,3,"March",13.76,1913,"No Previews"
1986,3,"March",22.95,3704,"No Previews"
1986,3,"March",25.3,4712,"No Previews"
1986,3,"March",25.56,7118,"No Previews"
1986,3,"March",33.79,9894,"No Previews"
1986,3,"March",14.21,2304,"No Previews"
1986,3,"March",19.35,3674,"Previewed"
1986,3,"March",28.99,8091,"No Previews"
1986,3,"March",31.47,6290,"No Previews"
1986,3,"March",28.83,6662,"No Previews"
1986,3,"March",32.22,7952,"No Previews"
1986,3,"March",27.39,8273,"No Previews"
1986,3,"March",29.67,9608,"No Previews"
1986,3,"March",29.09,9816,"No Previews"
1986,3,"March",27.76,6448,"No Previews"
1986,3,"March",36.31,7944,"No Previews"
1986,3,"March",22.29,6532,"No Previews"
1986,3,"March",19.26,4684,"No Previews"
1986,3,"March",38.02,12018,"No Previews"
1986,3,"March",40.2,1203,"No Previews"
1986,3,"March",23.53,4536,"No Previews"
1986,3,"March",24.45,5328,"No Previews"
1986,3,"March",25.67,6212,"No Previews"
1986,3,"March",33.58,10572,"No Previews"
1986,3,"March",14.26,2791,"No Previews"
1986,3,"March",15.07,3489,"No Previews"
1986,3,"March",28.71,9403,"No Previews"
1986,3,"March",11.1,1211,"Previewed"
1986,3,"March",22.02,3661,"Previewed"
1986,3,"March",32,6980,"No Previews"
1986,3,"March",30.07,9016,"No Previews"
1986,3,"March",0,0,"Previewed"
1986,3,"March",30.8,8854,"No Previews"
1986,3,"March",27.68,8579,"No Previews"
1986,4,"April",29.81,8814,"No Previews"
1986,4,"April",27.9,8490,"No Previews"
1986,4,"April",28.26,5894,"No Previews"
1986,4,"April",29.06,4907,"Previewed"
1986,4,"April",35.52,7366,"No Previews"
1986,4,"April",26.43,4616,"No Previews"
1986,4,"April",20.21,3838,"No Previews"
1986,4,"April",38.5,12028,"No Previews"
1986,4,"April",34.77,1320,"No Previews"
1986,4,"April",24.12,5002,"No Previews"
1986,4,"April",31.79,4906,"No Previews"
1986,4,"April",33.6,10127,"No Previews"
1986,4,"April",16.6,2204,"Previewed"
1986,4,"April",14.23,2345,"No Previews"
1986,4,"April",16.95,3550,"No Previews"
1986,4,"April",27.31,9998,"No Previews"
1986,4,"April",10.56,2468,"Previewed"
1986,4,"April",17.51,6508,"Previewed"
1986,4,"April",31.59,6710,"No Previews"
1986,4,"April",0,0,"No Previews"
1986,4,"April",30.57,8461,"No Previews"
1986,4,"April",27.07,8242,"No Previews"
1986,4,"April",31.03,7094,"No Previews"
1986,4,"April",27.19,7650,"No Previews"
1986,4,"April",28.1,5486,"No Previews"
1986,4,"April",34.57,6526,"Previewed"
1986,4,"April",35.56,5850,"No Previews"
1986,4,"April",24.52,4586,"No Previews"
1986,4,"April",18.04,3678,"No Previews"
1986,4,"April",38.03,11996,"No Previews"
1986,4,"April",36.52,1020,"No Previews"
1986,4,"April",25.28,4757,"No Previews"
1986,4,"April",29.86,4940,"No Previews"
1986,4,"April",34.14,9566,"No Previews"
1986,4,"April",17.08,4150,"No Previews"
1986,4,"April",14.24,2416,"No Previews"
1986,4,"April",17.3,2939,"No Previews"
1986,4,"April",28.75,8624,"No Previews"
1986,4,"April",13.27,1039,"No Previews"
1986,4,"April",19.04,4745,"Previewed"
1986,4,"April",32.39,5350,"No Previews"
1986,4,"April",17.13,809,"Previewed"
1986,4,"April",0,0,"No Previews"
1986,4,"April",31.08,7429,"No Previews"
1986,4,"April",27.51,7306,"No Previews"
1986,4,"April",31.43,7837,"No Previews"
1986,4,"April",28.68,7289,"No Previews"
1986,4,"April",29.41,4895,"No Previews"
1986,4,"April",34.42,7228,"No Previews"
1986,4,"April",35.53,6233,"No Previews"
1986,4,"April",23.55,4463,"No Previews"
1986,4,"April",19.12,3632,"No Previews"
1986,4,"April",37.77,12008,"No Previews"
1986,4,"April",37.18,850,"No Previews"
1986,4,"April",25.41,4339,"No Previews"
1986,4,"April",28.67,4962,"No Previews"
1986,4,"April",35.28,9989,"No Previews"
1986,4,"April",18.11,5520,"No Previews"
1986,4,"April",14.23,2568,"No Previews"
1986,4,"April",20.55,2169,"No Previews"
1986,4,"April",28.23,8686,"No Previews"
1986,4,"April",17.18,523,"No Previews"
1986,4,"April",21.66,5028,"Previewed"
1986,4,"April",32.89,5651,"No Previews"
1986,4,"April",42.59,3086,"Previewed"
1986,4,"April",15.76,2440,"Previewed"
1986,4,"April",0,0,"No Previews"
1986,4,"April",32.48,7459,"No Previews"
1986,4,"April",14.02,3086,"Previewed"
1986,4,"April",27.24,7628,"No Previews"
1986,4,"April",30.92,8569,"No Previews"
1986,4,"April",28.76,8161,"No Previews"
1986,4,"April",28.25,4656,"No Previews"
1986,4,"April",34.32,6365,"No Previews"
1986,4,"April",35.55,6522,"No Previews"
1986,4,"April",22.33,4947,"No Previews"
1986,4,"April",18.24,4487,"No Previews"
1986,4,"April",37.92,12013,"No Previews"
1986,4,"April",25.22,4207,"No Previews"
1986,4,"April",34.83,10409,"No Previews"
1986,4,"April",19.17,3928,"Previewed"
1986,4,"April",22.94,3855,"No Previews"
1986,4,"April",14.22,2372,"No Previews"
1986,4,"April",20.48,2696,"No Previews"
1986,4,"April",29.06,9643,"No Previews"
1986,4,"April",15.15,702,"No Previews"
1986,4,"April",25.09,6043,"No Previews"
1986,4,"April",32.07,6054,"No Previews"
1986,4,"April",29.69,5885,"Previewed"
1986,4,"April",15.1,3407,"Previewed"
1986,4,"April",30.03,7967,"No Previews"
1986,4,"April",17.42,4674,"Previewed"
1986,4,"April",28.06,6720,"No Previews"
1986,5,"May",30.93,8419,"No Previews"
1986,5,"May",27.39,8257,"No Previews"
1986,5,"May",27.48,4571,"No Previews"
1986,5,"May",35.49,6717,"No Previews"
1986,5,"May",35.36,6135,"No Previews"
1986,5,"May",23.14,4105,"No Previews"
1986,5,"May",18.24,3887,"No Previews"
1986,5,"May",37.87,12025,"No Previews"
1986,5,"May",24.58,4968,"No Previews"
1986,5,"May",33.67,10316,"No Previews"
1986,5,"May",23.66,4912,"No Previews"
1986,5,"May",21.32,3329,"No Previews"
1986,5,"May",14.26,2753,"No Previews"
1986,5,"May",20.29,2212,"No Previews"
1986,5,"May",28.67,9126,"No Previews"
1986,5,"May",10.41,880,"No Previews"
1986,5,"May",28.47,5789,"No Previews"
1986,5,"May",31.57,5442,"No Previews"
1986,5,"May",31.57,8512,"No Previews"
1986,5,"May",17.94,2131,"Previewed"
1986,5,"May",18.47,7362,"No Previews"
1986,5,"May",31.45,6852,"No Previews"
1986,5,"May",17.88,4644,"No Previews"
1986,5,"May",27.63,6722,"No Previews"
1986,5,"May",30.33,7920,"No Previews"
1986,5,"May",27.66,7916,"No Previews"
1986,5,"May",27.68,4447,"No Previews"
1986,5,"May",36.1,7402,"No Previews"
1986,5,"May",34.45,5844,"No Previews"
1986,5,"May",23.03,3940,"No Previews"
1986,5,"May",16.7,4109,"No Previews"
1986,5,"May",37.89,12020,"No Previews"
1986,5,"May",25.25,5127,"No Previews"
1986,5,"May",33.62,10371,"No Previews"
1986,5,"May",28.49,4266,"No Previews"
1986,5,"May",23.05,3382,"No Previews"
1986,5,"May",14.24,2526,"No Previews"
1986,5,"May",8.46,2032,"No Previews"
1986,5,"May",28.17,8408,"No Previews"
1986,5,"May",8.46,2032,"No Previews"
1986,5,"May",28.5,6056,"No Previews"
1986,5,"May",31.11,5901,"No Previews"
1986,5,"May",34.04,10119,"No Previews"
1986,5,"May",17.85,3039,"No Previews"
1986,5,"May",19.85,7210,"No Previews"
1986,5,"May",30.94,7936,"No Previews"
1986,5,"May",20.53,4306,"No Previews"
1986,5,"May",27.73,7288,"No Previews"
1986,5,"May",30.66,8107,"No Previews"
1986,5,"May",28.52,7896,"No Previews"
1986,5,"May",28.04,5027,"No Previews"
1986,5,"May",35.55,7372,"No Previews"
1986,5,"May",34.4,6232,"No Previews"
1986,5,"May",22.56,5489,"No Previews"
1986,5,"May",38.16,12024,"No Previews"
1986,5,"May",26.32,5613,"No Previews"
1986,5,"May",34.91,11155,"No Previews"
1986,5,"May",28.86,4758,"No Previews"
1986,5,"May",21.99,4176,"No Previews"
1986,5,"May",14.43,3153,"No Previews"
1986,5,"May",27.43,8970,"No Previews"
1986,5,"May",8.31,2458,"No Previews"
1986,5,"May",28.15,6634,"No Previews"
1986,5,"May",32.01,6309,"No Previews"
1986,5,"May",33.22,11100,"No Previews"
1986,5,"May",17.95,3503,"No Previews"
1986,5,"May",19.17,7814,"No Previews"
1986,5,"May",31.39,9068,"No Previews"
1986,5,"May",20.01,4582,"No Previews"
1986,5,"May",27.81,7414,"No Previews"
1986,5,"May",29.76,9338,"No Previews"
1986,5,"May",28.08,8523,"No Previews"
1986,5,"May",25.26,5487,"No Previews"
1986,5,"May",35.3,7070,"No Previews"
1986,5,"May",33.49,6331,"No Previews"
1986,5,"May",22.62,5453,"No Previews"
1986,5,"May",38.02,12035,"No Previews"
1986,5,"May",25.8,5639,"No Previews"
1986,5,"May",33.97,11243,"No Previews"
1986,5,"May",28.43,4670,"No Previews"
1986,5,"May",21.38,4765,"No Previews"
1986,5,"May",11.14,3079,"No Previews"
1986,5,"May",27.84,6302,"No Previews"
1986,5,"May",32.39,6729,"No Previews"
1986,5,"May",34.25,11730,"No Previews"
1986,5,"May",17.36,3298,"No Previews"
1986,5,"May",19.24,7735,"No Previews"
1986,5,"May",30.74,9438,"No Previews"
1986,5,"May",20.09,4568,"No Previews"
1986,5,"May",28.6,7569,"No Previews"
1986,6,"June",28.97,7389,"No Previews"
1986,6,"June",28.04,6784,"No Previews"
1986,6,"June",25.84,4007,"No Previews"
1986,6,"June",33.56,6163,"No Previews"
1986,6,"June",32.15,5396,"No Previews"
1986,6,"June",21.45,3597,"No Previews"
1986,6,"June",38.47,12050,"No Previews"
1986,6,"June",24.27,4820,"No Previews"
1986,6,"June",32.44,8856,"No Previews"
1986,6,"June",28.05,3759,"No Previews"
1986,6,"June",21.44,3126,"No Previews"
1986,6,"June",14.29,2699,"No Previews"
1986,6,"June",27.26,4860,"No Previews"
1986,6,"June",29.89,5288,"No Previews"
1986,6,"June",33.83,9385,"No Previews"
1986,6,"June",15.29,2500,"No Previews"
1986,6,"June",19.38,6822,"No Previews"
1986,6,"June",30.23,8269,"No Previews"
1986,6,"June",19.4,3497,"No Previews"
1986,6,"June",27.25,6233,"No Previews"
1986,6,"June",29.23,8608,"No Previews"
1986,6,"June",27.71,6774,"No Previews"
1986,6,"June",26.08,4675,"No Previews"
1986,6,"June",34.02,6197,"No Previews"
1986,6,"June",33.41,5860,"No Previews"
1986,6,"June",20.41,4918,"No Previews"
1986,6,"June",38.05,11987,"No Previews"
1986,6,"June",27.58,6134,"No Previews"
1986,6,"June",32.73,9747,"No Previews"
1986,6,"June",27.73,3723,"No Previews"
1986,6,"June",23.08,3851,"No Previews"
1986,6,"June",14.32,2834,"No Previews"
1986,6,"June",27.48,5723,"No Previews"
1986,6,"June",30.38,6740,"No Previews"
1986,6,"June",34.09,11709,"No Previews"
1986,6,"June",14.75,2553,"No Previews"
1986,6,"June",20.08,8401,"No Previews"
1986,6,"June",32.09,10715,"No Previews"
1986,6,"June",19.28,4389,"No Previews"
1986,6,"June",28.2,7268,"No Previews"
1986,6,"June",29.16,8580,"No Previews"
1986,6,"June",27.47,7271,"No Previews"
1986,6,"June",25.34,4667,"No Previews"
1986,6,"June",31.48,6344,"No Previews"
1986,6,"June",20.62,5091,"No Previews"
1986,6,"June",38.05,11968,"No Previews"
1986,6,"June",28.11,6138,"No Previews"
1986,6,"June",32.29,9921,"No Previews"
1986,6,"June",27.64,3460,"No Previews"
1986,6,"June",22.03,5084,"No Previews"
1986,6,"June",14.28,2755,"No Previews"
1986,6,"June",26.86,5641,"No Previews"
1986,6,"June",30.32,7288,"No Previews"
1986,6,"June",36,12358,"No Previews"
1986,6,"June",15.36,909,"No Previews"
1986,6,"June",20.1,8005,"No Previews"
1986,6,"June",31.59,10643,"No Previews"
1986,6,"June",15.92,4466,"No Previews"
1986,6,"June",28.27,7499,"No Previews"
1986,6,"June",29.74,8565,"No Previews"
1986,6,"June",28.65,7143,"No Previews"
1986,6,"June",16.18,3162,"Previewed"
1986,6,"June",25.42,3226,"No Previews"
1986,6,"June",32.43,6967,"No Previews"
1986,6,"June",20.26,5371,"No Previews"
1986,6,"June",38.36,11956,"No Previews"
1986,6,"June",28.85,6179,"No Previews"
1986,6,"June",32.76,10103,"No Previews"
1986,6,"June",26.27,3793,"No Previews"
1986,6,"June",16.15,4911,"No Previews"
1986,6,"June",8.33,1200,"No Previews"
1986,6,"June",14.26,2678,"No Previews"
1986,6,"June",27.17,5901,"No Previews"
1986,6,"June",30.26,7004,"No Previews"
1986,6,"June",35.06,12544,"No Previews"
1986,6,"June",13.66,1041,"No Previews"
1986,6,"June",20.31,8421,"No Previews"
1986,6,"June",32.3,10877,"No Previews"
1986,6,"June",16.21,4953,"No Previews"
1986,6,"June",28.77,7511,"No Previews"
1986,6,"June",29.5,8278,"No Previews"
1986,6,"June",28.72,7049,"No Previews"
1986,6,"June",17.19,5740,"Previewed"
1986,6,"June",24.82,3652,"No Previews"
1986,6,"June",32.07,6524,"No Previews"
1986,6,"June",21.51,6337,"No Previews"
1986,6,"June",38.64,11996,"No Previews"
